y_hat,y_hat_sigma,y_true,y_hat_mlp,y_true_mlp
0.12622713,0.023959402,0.0,0.088539705,0.0
0.61985403,0.064882636,0.0,0.21466583,0.0
0.9526376,0.017134387,1.0,0.979541,1.0
0.028050043,0.016915416,0.0,0.0075120702,0.0
0.9424587,0.018939672,1.0,0.9801895,1.0
0.6992458,0.0895821,0.0,0.8948841,0.0
0.380142,0.069863364,1.0,0.25065735,1.0
0.6383095,0.095576964,0.0,0.94099003,0.0
0.2146013,0.054765143,0.0,0.05212298,0.0
0.2355429,0.0707441,1.0,0.5482504,1.0
0.4362552,0.07481134,0.0,0.8716027,0.0
0.32227242,0.065718,1.0,0.5038282,1.0
0.54188263,0.072381675,1.0,0.79445565,1.0
0.5509953,0.07899104,0.0,0.13757654,0.0
0.12895374,0.028324429,0.0,0.044887252,0.0
0.1766129,0.047299832,0.0,0.06268325,0.0
0.21051967,0.05710588,0.0,0.34178254,0.0
0.12440745,0.023821387,0.0,0.0241758,0.0
0.6857679,0.07202488,0.0,0.69248176,0.0
0.073189296,0.02205115,0.0,0.1936714,0.0
0.5867524,0.0773572,1.0,0.9448575,1.0
0.568436,0.069668084,1.0,0.83731484,1.0
0.12665123,0.024293255,0.0,0.03602097,0.0
0.1269809,0.026380448,1.0,0.046222255,1.0
0.7381474,0.053840104,0.0,0.7305655,0.0
0.96423525,0.014311319,1.0,0.99458706,1.0
0.34009323,0.074456684,0.0,0.5878119,0.0
0.87551,0.038686566,1.0,0.9006414,1.0
0.41618243,0.09066863,1.0,0.9621839,1.0
0.20537573,0.049718738,1.0,0.095225215,1.0
0.68406594,0.07817604,1.0,0.657171,1.0
0.33333972,0.05514415,0.0,0.068401396,0.0
0.30584547,0.07007915,0.0,0.10824245,0.0
0.39300787,0.073177904,0.0,0.25136113,0.0
0.9346496,0.020698143,1.0,0.99071634,1.0
0.75976443,0.062037975,0.0,0.9430712,0.0
0.9545435,0.017102705,1.0,0.9945539,1.0
0.7549203,0.054525338,1.0,0.7219514,1.0
0.73928213,0.054353856,0.0,0.6540567,0.0
0.22635229,0.051558122,1.0,0.21666119,1.0
0.15510906,0.04494522,0.0,0.046721656,0.0
0.96378213,0.011681209,1.0,0.9784967,1.0
0.3408726,0.06335966,0.0,0.37863868,0.0
0.6317161,0.07212124,0.0,0.29363373,0.0
0.6613526,0.06705844,1.0,0.5978354,1.0
0.09749591,0.033896834,0.0,0.020665802,0.0
0.534933,0.07581792,1.0,0.8599138,1.0
0.8287462,0.0411322,1.0,0.84970534,1.0
0.08335272,0.017493816,1.0,0.010348351,1.0
0.7545982,0.0569652,0.0,0.7944465,0.0
0.10786168,0.030047653,0.0,0.067060895,0.0
0.42362896,0.08556416,0.0,0.14698218,0.0
0.80310756,0.045114413,1.0,0.7895739,1.0
0.9507855,0.019039037,1.0,0.95996666,1.0
0.9245716,0.03607321,1.0,0.9477372,1.0
0.09211517,0.029529283,1.0,0.106582955,1.0
0.8992943,0.02593226,1.0,0.9378892,1.0
0.9610198,0.012163952,1.0,0.9892141,1.0
0.8428621,0.05685156,1.0,0.9249778,1.0
0.37000844,0.08057415,0.0,0.44766644,0.0
0.81366533,0.05882449,1.0,0.97596234,1.0
0.49024957,0.07246135,0.0,0.29918945,0.0
0.09375308,0.018806383,0.0,0.022953447,0.0
0.09436225,0.021250406,0.0,0.020963002,0.0
0.24703076,0.06305524,0.0,0.17327936,0.0
0.2684013,0.06304183,0.0,0.3789755,0.0
0.26334205,0.055716466,0.0,0.032284703,0.0
0.56790996,0.06778329,0.0,0.38862637,0.0
0.6811403,0.06895329,1.0,0.47268167,1.0
0.67915684,0.061345607,1.0,0.89545393,1.0
0.12615904,0.024528142,0.0,0.27828988,0.0
0.12721777,0.036019646,0.0,0.021430405,0.0
0.88277674,0.030077718,1.0,0.8527383,1.0
0.3216139,0.1146757,1.0,0.73309016,1.0
0.55458605,0.06615243,0.0,0.45317617,0.0
0.14384533,0.036639795,0.0,0.045404978,0.0
0.06973568,0.022552202,0.0,0.033480823,0.0
0.2381917,0.067601696,0.0,0.2171514,0.0
0.097888984,0.031887855,0.0,0.24092363,0.0
0.8506029,0.036879677,1.0,0.39998534,1.0
0.73042214,0.07119044,1.0,0.887719,1.0
0.96288455,0.013830388,1.0,0.9800782,1.0
0.9284223,0.021183847,1.0,0.9758472,1.0
0.5936319,0.07528453,1.0,0.5440524,1.0
0.65603876,0.065274715,0.0,0.70782954,0.0
0.9465698,0.018881284,1.0,0.7825022,1.0
0.31889844,0.076354675,0.0,0.2544469,0.0
0.12564653,0.023803731,1.0,0.27828988,1.0
0.9262747,0.023295382,1.0,0.81696266,1.0
0.15879695,0.03759247,0.0,0.09421196,0.0
0.24219729,0.061703973,0.0,0.7318003,0.0
0.40360585,0.07888674,0.0,0.7483421,0.0
0.12855655,0.037040204,0.0,0.10631658,0.0
0.20836622,0.05076983,0.0,0.21829078,0.0
0.1835181,0.05179268,0.0,0.36895624,0.0
0.18304658,0.048084177,0.0,0.33308166,0.0
0.57748234,0.08349352,1.0,0.8226032,1.0
0.51440156,0.093604796,1.0,0.57640344,1.0
0.40060982,0.083644465,0.0,0.46619424,0.0
0.8596383,0.039511073,1.0,0.9098679,1.0
0.08403642,0.025588755,0.0,0.12985632,0.0
0.56746113,0.07481827,0.0,0.84016365,0.0
0.09945857,0.037453186,0.0,0.10033611,0.0
0.26593253,0.042235795,0.0,0.33317617,0.0
0.95060575,0.021064764,1.0,0.9980647,1.0
0.21702598,0.059699215,0.0,0.13384151,0.0
0.13625902,0.02542157,0.0,0.06226531,0.0
0.20885523,0.05385437,0.0,0.2759017,0.0
0.9640757,0.012064879,1.0,0.98489445,1.0
0.9692017,0.012354464,1.0,0.9168599,1.0
0.12529643,0.035887305,0.0,0.11211582,0.0
0.23175761,0.06778567,0.0,0.5250665,0.0
0.18098536,0.033355005,0.0,0.3276329,0.0
0.7773409,0.060929723,1.0,0.80993664,1.0
0.2486177,0.06442573,0.0,0.3479402,0.0
0.1785532,0.05332091,0.0,0.32234663,0.0
0.9632533,0.014883791,1.0,0.95783305,1.0
0.11431299,0.03721297,0.0,0.63421154,0.0
0.09998431,0.031336747,1.0,0.10425397,1.0
0.21593972,0.055919796,0.0,0.095486395,0.0
0.100108825,0.030479198,0.0,0.063058354,0.0
0.5437422,0.0874581,1.0,0.3092486,1.0
0.95736545,0.01462918,1.0,0.988903,1.0
0.28668895,0.04889722,1.0,0.3368833,1.0
0.5342314,0.09380555,0.0,0.8425884,0.0
0.8474216,0.045529436,1.0,0.9106298,1.0
0.13094777,0.03931972,1.0,0.17721997,1.0
0.24108559,0.057506997,0.0,0.56145746,0.0
0.11788208,0.023433948,1.0,0.31193787,1.0
0.09478518,0.03736359,0.0,0.021074917,0.0
0.9858508,0.0072005847,1.0,0.9913458,1.0
0.12028838,0.03692019,0.0,0.049786408,0.0
0.06243518,0.020664155,0.0,0.019278308,0.0
0.2567973,0.055791542,1.0,0.17679904,1.0
0.980492,0.009455437,1.0,0.9943574,1.0
0.88806814,0.02648995,1.0,0.90408856,1.0
0.7835211,0.04725509,0.0,0.81822324,0.0
0.097092606,0.021962466,0.0,0.12941805,0.0
0.90157986,0.027041132,1.0,0.8977019,1.0
0.36708167,0.07902081,1.0,0.10085662,1.0
0.84495896,0.044892684,1.0,0.851413,1.0
0.23185752,0.04930109,1.0,0.22773565,1.0
0.20207372,0.050106242,0.0,0.22122869,0.0
0.9204658,0.02557161,0.0,0.98982006,0.0
0.48150787,0.08211332,1.0,0.6458089,1.0
0.07563133,0.017227542,0.0,0.053798333,0.0
0.81912893,0.050273042,1.0,0.81342256,1.0
0.12160591,0.023156049,0.0,0.16901907,0.0
0.7685706,0.057503883,1.0,0.59452647,1.0
0.18409166,0.052053694,0.0,0.24812406,0.0
0.17040034,0.059496947,0.0,0.1272347,0.0
0.6170268,0.07115234,1.0,0.069284335,1.0
0.12543435,0.024199754,0.0,0.0035426803,0.0
0.7060599,0.0649472,1.0,0.7727679,1.0
0.82727927,0.054051626,1.0,0.88537073,1.0
0.8751115,0.03911655,1.0,0.6951766,1.0
0.3194607,0.0761423,0.0,0.4821034,0.0
0.6993844,0.083159424,1.0,0.96615434,1.0
0.9242571,0.025104128,1.0,0.27892637,1.0
0.15035689,0.040090244,1.0,0.08273605,1.0
0.9713323,0.010796751,1.0,0.9944589,1.0
0.74374723,0.05948042,0.0,0.72187275,0.0
0.5816794,0.091374815,0.0,0.50421685,0.0
0.5999171,0.08881659,1.0,0.910861,1.0
0.9800052,0.0076170564,1.0,0.9976573,1.0
0.09601001,0.037766404,0.0,0.03004596,0.0
0.41088495,0.08606653,1.0,0.650183,1.0
0.10016041,0.027355101,1.0,0.16141394,1.0
0.1786986,0.055391148,1.0,0.24871713,1.0
0.5268422,0.081760965,1.0,0.54954666,1.0
0.20906618,0.054686956,0.0,0.6170992,0.0
0.9239881,0.024316924,0.0,0.91113585,0.0
0.13618128,0.025092313,0.0,0.17880313,0.0
0.96235585,0.014808297,1.0,0.9945445,1.0
0.96765196,0.015574044,1.0,0.959059,1.0
0.7407646,0.06697001,1.0,0.6905248,1.0
0.09705437,0.0212121,0.0,0.14328033,0.0
0.29357487,0.06596973,0.0,0.3454193,0.0
0.10059018,0.02034171,0.0,0.12994611,0.0
0.1372987,0.037045795,0.0,0.17941743,0.0
0.22753444,0.065751664,0.0,0.44764778,0.0
0.2848862,0.06841679,0.0,0.4369733,0.0
0.5780725,0.08490029,0.0,0.6579319,0.0
0.12223575,0.023841398,0.0,0.14532019,0.0
0.22194502,0.064035915,0.0,0.4199307,0.0
0.2609399,0.05028903,0.0,0.4179859,0.0
0.12945397,0.03857417,0.0,0.047965776,0.0
0.83373415,0.05570686,1.0,0.9570874,1.0
0.11276868,0.034666486,0.0,0.21353357,0.0
0.16710234,0.031699125,1.0,0.098965675,1.0
0.012894769,0.005326917,1.0,0.07957794,1.0
0.5119283,0.07027158,1.0,0.4402622,1.0
0.75643444,0.060749125,1.0,0.7310759,1.0
0.82706004,0.049996354,1.0,0.8491981,1.0
0.34000328,0.07189381,1.0,0.07077465,1.0
0.0668084,0.020454805,0.0,0.08841809,0.0
0.114368565,0.0308454,0.0,0.043593932,0.0
0.7543537,0.067887455,1.0,0.6057121,1.0
0.23230058,0.122463495,0.0,0.3004057,0.0
0.063128345,0.020013306,0.0,0.04251892,0.0
0.85778046,0.042178396,1.0,0.99076474,1.0
0.7188862,0.05803621,1.0,0.70300335,1.0
0.54069227,0.0738072,0.0,0.7429283,0.0
0.75965273,0.05620731,1.0,0.849691,1.0
0.88931936,0.026222678,0.0,0.93900764,0.0
0.25957733,0.04650952,0.0,0.37068897,0.0
0.23333171,0.06935278,0.0,0.5707952,0.0
0.95638674,0.013783317,1.0,0.99507505,1.0
0.8522958,0.039744765,1.0,0.49288866,1.0
0.24574608,0.06773223,1.0,0.29819158,1.0
0.9353979,0.019373272,1.0,0.8599148,1.0
0.14869434,0.026970942,0.0,0.11452507,0.0
0.814827,0.06130981,1.0,0.9149287,1.0
0.17072064,0.062142793,1.0,0.40586564,1.0
0.7741494,0.04810742,1.0,0.41340625,1.0
0.1353912,0.050726242,0.0,0.016243374,0.0
0.53508264,0.08127432,1.0,0.3592704,1.0
0.23228054,0.058153946,0.0,0.10288217,0.0
0.44701445,0.06511606,1.0,0.8710078,1.0
0.2557876,0.0545154,1.0,0.12570801,1.0
0.69132924,0.07264068,1.0,0.6662806,1.0
0.9059817,0.028377634,1.0,0.9292556,1.0
0.93323904,0.019361755,1.0,0.94158775,1.0
0.124423034,0.024071822,0.0,0.09979127,0.0
0.677154,0.060272906,1.0,0.8426336,1.0
0.9567596,0.014958108,1.0,0.9884948,1.0
0.6670414,0.095978804,1.0,0.3008848,1.0
0.9155827,0.026024388,1.0,0.8475512,1.0
0.2944361,0.0763956,0.0,0.11256978,0.0
0.106356665,0.029558243,0.0,0.36347646,0.0
0.89204395,0.049425177,1.0,0.9903895,1.0
0.6052662,0.075180635,0.0,0.96348894,0.0
0.9554045,0.01496176,1.0,0.815097,1.0
0.35449576,0.08014766,0.0,0.52734184,0.0
0.07538532,0.02347987,0.0,0.14308032,0.0
0.12756725,0.024315903,0.0,0.05126649,0.0
0.15348935,0.046010606,1.0,0.17002372,1.0
0.09803523,0.025628822,0.0,0.14633228,0.0
0.2975414,0.073820055,1.0,0.8187242,1.0
0.9813288,0.0073064715,1.0,0.99598384,1.0
0.57247615,0.07183069,1.0,0.65829796,1.0
0.68280286,0.055685878,1.0,0.5419704,1.0
0.48206583,0.06758493,0.0,0.22419333,0.0
0.1627544,0.044357605,0.0,0.21903664,0.0
0.362127,0.07701067,1.0,0.61657614,1.0
0.15015332,0.026837157,0.0,0.07484494,0.0
0.20291995,0.051806737,0.0,0.30564764,0.0
0.9030662,0.028256815,1.0,0.33111534,1.0
0.29459772,0.07387486,0.0,0.23554978,0.0
0.86866546,0.04292037,1.0,0.91456413,1.0
0.12945077,0.024236973,0.0,0.05970082,0.0
0.9041705,0.023325955,1.0,0.93138134,1.0
0.12502632,0.037061203,1.0,0.09953761,1.0
0.76289004,0.05453816,1.0,0.59009725,1.0
0.84943056,0.057979453,1.0,0.82251805,1.0
0.17815065,0.053300735,0.0,0.11861322,0.0
0.551558,0.07800491,0.0,0.5001618,0.0
0.6877165,0.07674997,1.0,0.73367614,1.0
0.33018136,0.07926968,1.0,0.34299207,1.0
0.3309626,0.083613634,1.0,0.12627788,1.0
0.21956365,0.0497609,0.0,0.13730879,0.0
0.37112048,0.067903124,0.0,0.09332815,0.0
0.1739845,0.045119338,0.0,0.37330285,0.0
0.54459447,0.083125375,1.0,0.7843276,1.0
0.06827985,0.021016244,0.0,0.08591818,0.0
0.97267205,0.0115341,1.0,0.99003965,1.0
0.7706334,0.06996549,1.0,0.9802731,1.0
0.64156383,0.07151783,0.0,0.5471986,0.0
0.17385654,0.04495388,0.0,0.25205743,0.0
0.77144563,0.053201754,1.0,0.61820126,1.0
0.91228056,0.025887005,0.0,0.9702065,0.0
0.7342577,0.053605616,1.0,0.72765857,1.0
0.3793391,0.06578653,1.0,0.80414397,1.0
0.15557536,0.027538912,0.0,0.056660287,0.0
0.90300393,0.035099946,0.0,0.9624751,0.0
0.7342636,0.060006496,1.0,0.73042864,1.0
0.4701327,0.087839596,0.0,0.5755141,0.0
0.29117876,0.086774684,0.0,0.022463674,0.0
0.20365855,0.047988936,0.0,0.016515857,0.0
0.21577339,0.050738234,0.0,0.099065155,0.0
0.18414547,0.02901986,0.0,0.14688836,0.0
0.39009836,0.08450227,0.0,0.58454365,0.0
0.9224347,0.020977486,1.0,0.96684843,1.0
0.5173752,0.074301615,1.0,0.7050359,1.0
0.20317963,0.03563999,0.0,0.08882311,0.0
0.73795164,0.0644692,1.0,0.6182034,1.0
0.44558784,0.08083551,0.0,0.61102873,0.0
0.21363008,0.06200121,0.0,0.074367374,0.0
0.9723489,0.009242431,1.0,0.99008244,1.0
0.812241,0.049554013,1.0,0.93504256,1.0
0.74674904,0.05509278,0.0,0.6849253,0.0
0.11441636,0.036025874,0.0,0.1572689,0.0
0.29070026,0.069625616,0.0,0.77111036,0.0
0.09342947,0.036233146,0.0,0.053282406,0.0
0.09026561,0.050930582,1.0,0.16402751,1.0
0.5486473,0.08001068,0.0,0.8890152,0.0
0.27740106,0.06898303,1.0,0.6283575,1.0
0.20839559,0.035494052,0.0,0.015623983,0.0
0.269083,0.054888174,0.0,0.5998632,0.0
0.82895195,0.046684477,1.0,0.9512646,1.0
0.3699256,0.07543796,1.0,0.40676156,1.0
0.44730127,0.068263024,1.0,0.7708333,1.0
0.5752758,0.098755695,0.0,0.1945972,0.0
0.4479838,0.0717467,1.0,0.44217482,1.0
0.7608637,0.071608424,1.0,0.833433,1.0
0.4563048,0.0700112,1.0,0.6310028,1.0
0.72146934,0.05292174,0.0,0.19803545,0.0
0.13120474,0.03602161,0.0,0.48076957,0.0
0.86346513,0.040197343,1.0,0.9067998,1.0
0.89651746,0.03589803,1.0,0.93033165,1.0
0.33358583,0.06506013,0.0,0.5949988,0.0
0.23958252,0.03953104,0.0,0.039256297,0.0
0.14089662,0.026120473,0.0,0.019490132,0.0
0.10080283,0.030681448,0.0,0.10961683,0.0
0.24613245,0.07135894,0.0,0.48065057,0.0
0.12940218,0.04178604,0.0,0.23416676,0.0
0.33726215,0.072159976,1.0,0.89619315,1.0
0.19589068,0.053886354,0.0,0.49594334,0.0
0.2553382,0.06481661,0.0,0.24454795,0.0
0.3879362,0.06924662,1.0,0.15733843,1.0
0.59786296,0.083391204,1.0,0.9019603,1.0
0.23770127,0.063774854,1.0,0.43637866,1.0
0.050810207,0.025176182,0.0,0.017489726,0.0
0.95603555,0.01613895,1.0,0.98482054,1.0
0.1841926,0.030811878,0.0,0.043438684,0.0
0.92081356,0.025612233,1.0,0.96665,1.0
0.61480623,0.06757685,0.0,0.63734144,0.0
0.9610867,0.014279298,1.0,0.9841905,1.0
0.8611332,0.037361152,1.0,0.96070147,1.0
0.7472283,0.05482917,0.0,0.8800987,0.0
0.27011383,0.06900337,0.0,0.229109,0.0
0.17426418,0.049743492,0.0,0.7201056,0.0
0.49517792,0.07449031,1.0,0.37330022,1.0
0.52198654,0.09166206,1.0,0.851878,1.0
0.9450789,0.018662287,1.0,0.9877364,1.0
0.70185083,0.07766391,0.0,0.4084731,0.0
0.9602924,0.013878107,1.0,0.94529283,1.0
0.13414639,0.03445702,0.0,0.030668475,0.0
0.30074117,0.0693851,0.0,0.7228441,0.0
0.7631235,0.05279911,1.0,0.82766384,1.0
0.1693775,0.049543172,0.0,0.22685426,0.0
0.23868307,0.054471906,0.0,0.5312323,0.0
0.17509131,0.049577117,1.0,0.3056635,1.0
0.8952081,0.02936719,1.0,0.8974342,1.0
0.14864917,0.051073074,0.0,0.16869605,0.0
0.11625348,0.02248449,0.0,0.011733697,0.0
0.08670353,0.019818936,0.0,0.0073918384,0.0
0.6669512,0.06871958,1.0,0.9146987,1.0
0.889179,0.037119888,1.0,0.7757141,1.0
0.9678215,0.011904177,1.0,0.9623285,1.0
0.08054907,0.024671733,0.0,0.04518387,0.0
0.79762894,0.05217597,1.0,0.15678231,1.0
0.06991289,0.022418141,0.0,0.028923454,0.0
0.89196837,0.040851153,1.0,0.77558744,1.0
0.1291318,0.024284357,0.0,0.26730132,0.0
0.93484646,0.019992331,1.0,0.82525986,1.0
0.12348104,0.023649748,0.0,0.25923583,0.0
0.1503398,0.027311297,0.0,0.3277615,0.0
0.88592285,0.029517157,1.0,0.8332891,1.0
0.16122405,0.030258654,0.0,0.26218817,0.0
0.41453832,0.07528497,0.0,0.102742575,0.0
0.14516087,0.027267996,1.0,0.23804055,1.0
0.74564296,0.05817028,1.0,0.71551013,1.0
0.9389036,0.02283687,0.0,0.97836304,0.0
0.79674876,0.050483447,1.0,0.7036522,1.0
0.10379011,0.04013553,1.0,0.050200798,1.0
0.3016277,0.06406281,1.0,0.38494685,1.0
0.9574251,0.015142829,1.0,0.9768779,1.0
0.88838977,0.033109028,1.0,0.9814197,1.0
0.8879655,0.031018637,1.0,0.9821807,1.0
0.5417665,0.082212135,1.0,0.46136752,1.0
0.16609949,0.033775777,0.0,0.113262616,0.0
0.06632155,0.023032267,0.0,0.009915177,0.0
0.106720984,0.020886268,0.0,0.08085467,0.0
0.19882019,0.08618984,1.0,0.59161144,1.0
0.9255972,0.022762239,1.0,0.9696879,1.0
0.11026827,0.03210052,0.0,0.07004941,0.0
0.6187152,0.061376583,1.0,0.8253318,1.0
0.15000013,0.027447954,1.0,0.1815575,1.0
0.63932925,0.066046245,1.0,0.6715206,1.0
0.61149836,0.07434563,0.0,0.9108564,0.0
0.98968565,0.004395339,1.0,0.9968389,1.0
0.16214372,0.043221146,0.0,0.11528493,0.0
0.42913207,0.07859501,0.0,0.68382025,0.0
0.32818305,0.07192707,1.0,0.6081849,1.0
0.26560503,0.05546612,0.0,0.08041684,0.0
0.592251,0.068100095,1.0,0.7957578,1.0
0.9253201,0.023450283,1.0,0.8761153,1.0
0.103014745,0.030694803,0.0,0.07145569,0.0
0.80598754,0.049972624,1.0,0.93689734,1.0
0.5341439,0.08874167,0.0,0.796932,0.0
0.21233863,0.056683663,1.0,0.630209,1.0
0.76866883,0.053634137,1.0,0.2951199,1.0
0.2526729,0.06415639,0.0,0.66331434,0.0
0.93165255,0.019591706,1.0,0.41011944,1.0
0.51698625,0.09556207,0.0,0.9906893,0.0
0.111610204,0.04176176,0.0,0.08166869,0.0
0.40248227,0.06843425,0.0,0.19372244,0.0
0.8946449,0.028849967,1.0,0.9610767,1.0
0.6797422,0.08741819,1.0,0.7862952,1.0
0.46852022,0.07568947,0.0,0.5263834,0.0
0.118563205,0.026179561,0.0,0.012676725,0.0
0.37803525,0.0854086,1.0,0.18729283,1.0
0.09836188,0.02994586,0.0,0.47009182,0.0
0.40953422,0.08548251,0.0,0.8399684,0.0
0.15443,0.047727507,0.0,0.8008579,0.0
0.17555217,0.04659228,0.0,0.40642923,0.0
0.2700958,0.08018356,0.0,0.2267891,0.0
0.33435455,0.065091275,0.0,0.12973501,0.0
0.94583595,0.017984655,1.0,0.94636405,1.0
0.32160318,0.072972,0.0,0.549888,0.0
0.21157451,0.056164317,0.0,0.5874253,0.0
0.2458456,0.068735935,0.0,0.486981,0.0
0.47824946,0.06294963,0.0,0.17306136,0.0
0.81751543,0.054646757,1.0,0.4351603,1.0
0.853152,0.039494988,1.0,0.6659854,1.0
0.22207591,0.06759771,0.0,0.22674333,0.0
0.9448664,0.021337429,1.0,0.98666763,1.0
0.67908037,0.07655011,1.0,0.82151675,1.0
0.08011355,0.024718126,0.0,0.24835719,0.0
0.9501428,0.017497726,1.0,0.9824829,1.0
0.51276916,0.07914873,0.0,0.5946767,0.0
0.48004237,0.09468293,0.0,0.81302387,0.0
0.72300065,0.07000844,0.0,0.920679,0.0
0.18500154,0.046159666,0.0,0.014132363,0.0
0.3508751,0.08198899,0.0,0.22249094,0.0
0.14995559,0.0271944,0.0,0.0046316893,0.0
0.10507835,0.030032901,0.0,0.24341369,0.0
0.32936645,0.070077665,1.0,0.45045564,1.0
0.9473709,0.017148284,1.0,0.9233887,1.0
0.8119465,0.043323863,1.0,0.11664292,1.0
0.22134121,0.05679346,0.0,0.06758409,0.0
0.52193457,0.08534891,0.0,0.74641985,0.0
0.880203,0.036819197,1.0,0.98234266,1.0
0.1245557,0.0241773,0.0,0.17917651,0.0
0.28245956,0.064471155,0.0,0.6168397,0.0
0.1730648,0.050912216,0.0,0.020576742,0.0
0.9580841,0.013934457,1.0,0.93268466,1.0
0.26220703,0.041261103,1.0,0.36208513,1.0
0.9798968,0.007876993,1.0,0.9877939,1.0
0.24516885,0.06092679,0.0,0.5829319,0.0
0.14486724,0.025581315,1.0,0.14888789,1.0
0.13623032,0.025362719,0.0,0.18406287,0.0
0.1271415,0.024284646,0.0,0.16055927,0.0
0.46817988,0.11700176,0.0,0.86842054,0.0
0.9146637,0.022298774,1.0,0.91613436,1.0
0.83107424,0.041817144,1.0,0.6111403,1.0
0.23269393,0.05373544,0.0,0.029772067,0.0
0.830219,0.037621807,1.0,0.71588725,1.0
0.09697796,0.0387769,0.0,0.05386876,0.0
0.37575865,0.067138076,1.0,0.119287916,1.0
0.96639305,0.012642383,1.0,0.9531753,1.0
0.6911684,0.06252618,1.0,0.6550411,1.0
0.09844685,0.026056463,0.0,0.06593076,0.0
0.14136587,0.043113407,0.0,0.13142107,0.0
0.13098653,0.039338063,0.0,0.01954987,0.0
0.53932106,0.0890985,1.0,0.15397416,1.0
0.86098,0.03606583,1.0,0.9136981,1.0
0.22626816,0.056487896,0.0,0.01577016,0.0
0.25769487,0.062777765,1.0,0.2622541,1.0
0.63594514,0.07632615,1.0,0.7596522,1.0
0.41549867,0.09410925,0.0,0.8430735,0.0
0.15024905,0.027534114,0.0,0.1805422,0.0
0.28948906,0.06946476,0.0,0.29272318,0.0
0.9431621,0.017637068,1.0,0.9876243,1.0
0.919333,0.022342397,1.0,0.98810065,1.0
0.32437426,0.04562753,1.0,0.23334774,1.0
0.9291167,0.02001375,1.0,0.94566774,1.0
0.9101924,0.04073098,1.0,0.9903502,1.0
0.9783813,0.008266794,1.0,0.99855286,1.0
0.40898332,0.08705214,1.0,0.36858046,1.0
0.11441394,0.023572525,0.0,0.0066451724,0.0
0.7807281,0.05822698,1.0,0.8078392,1.0
0.1358869,0.044330303,0.0,0.30703077,0.0
0.24598454,0.06657507,0.0,0.21627453,0.0
0.7887881,0.05723882,1.0,0.768908,1.0
0.12342737,0.034663722,0.0,0.03614804,0.0
0.092199825,0.032847293,0.0,0.041828886,0.0
0.7429913,0.05550873,1.0,0.538802,1.0
0.8925127,0.025049385,0.0,0.90860987,0.0
0.42767197,0.08257833,0.0,0.34955895,0.0
0.15194203,0.040378284,0.0,0.06710115,0.0
0.3174536,0.08261867,1.0,0.710705,1.0
0.18569851,0.045990936,0.0,0.13438846,0.0
0.9800984,0.007394863,1.0,0.99132663,1.0
0.5639876,0.05993517,0.0,0.38668454,0.0
0.5712853,0.072928086,1.0,0.7284254,1.0
0.9082022,0.031452756,0.0,0.94724655,0.0
0.68995184,0.07439192,1.0,0.5850856,1.0
0.912204,0.028591841,1.0,0.9703597,1.0
0.92657346,0.02201838,1.0,0.9525099,1.0
0.13841327,0.025862614,0.0,0.15718286,0.0
0.12287264,0.04017334,0.0,0.07808545,0.0
0.6744429,0.081835456,1.0,0.38503245,1.0
0.9582743,0.015129579,1.0,0.9895069,1.0
0.2615865,0.06258649,0.0,0.108369276,0.0
0.21820806,0.048900492,0.0,0.11876236,0.0
0.08499581,0.026614672,1.0,0.16626197,1.0
0.19679949,0.045518186,0.0,0.059736565,0.0
0.6771047,0.0673444,1.0,0.41742593,1.0
0.5430833,0.07798937,1.0,0.7953543,1.0
0.24718015,0.057296857,0.0,0.10682941,0.0
0.19788565,0.03779476,0.0,0.37710083,0.0
0.7229127,0.081247024,0.0,0.8875532,0.0
0.31820324,0.06253263,0.0,0.19122596,0.0
0.26393157,0.07948523,1.0,0.11030016,1.0
0.20959556,0.056336492,0.0,0.4903804,0.0
0.9817136,0.007476107,1.0,0.9979925,1.0
0.57875353,0.07633117,0.0,0.7620512,0.0
0.09935625,0.02847595,0.0,0.022292033,0.0
0.29528478,0.07161654,0.0,0.1105936,0.0
0.59341943,0.07398462,1.0,0.7435381,1.0
0.82259834,0.04541136,1.0,0.9009509,1.0
0.9885462,0.004941746,1.0,0.9995573,1.0
0.7294081,0.07424474,1.0,0.7658634,1.0
0.10116912,0.030330637,0.0,0.030885767,0.0
0.44090092,0.05184926,0.0,0.1624486,0.0
0.93669873,0.022840247,1.0,0.9881743,1.0
0.18562435,0.06448775,0.0,0.0701645,0.0
0.119788185,0.022451775,0.0,0.02205005,0.0
0.2593079,0.061988283,0.0,0.33861482,0.0
0.52543586,0.077249244,0.0,0.49050277,0.0
0.92656595,0.022627885,1.0,0.95945007,1.0
0.7391192,0.06439223,1.0,0.35524905,1.0
0.7995196,0.048003167,1.0,0.62293166,1.0
0.43516925,0.07624975,0.0,0.16688372,0.0
0.09411011,0.03000417,0.0,0.18247688,0.0
0.391852,0.09379873,0.0,0.3368249,0.0
0.9304287,0.020758081,1.0,0.95447665,1.0
0.15463398,0.051987067,0.0,0.13811305,0.0
0.94906366,0.018302472,1.0,0.9875852,1.0
0.12420259,0.023232909,1.0,0.2248291,1.0
0.64238787,0.062733635,1.0,0.7036216,1.0
0.5903279,0.09118575,1.0,0.85083,1.0
0.37807262,0.07545109,1.0,0.37202874,1.0
0.17429419,0.052124467,0.0,0.29159525,0.0
0.26432738,0.05417207,1.0,0.14760734,1.0
0.7300114,0.055687487,1.0,0.6922149,1.0
